,System,Night,Tmid,Tmid_err,Obs_start,Obs_end,Trans_start,Trans_end,Sunalt_start,Sunalt_mid,Sunalt_end,Airm_start,Airm_mid,Airm_end,Moon_dist,V_bary,GoodCond,GoodCond_before,GoodCond_after,GoodCond_2
3044,HIP 65 A b,2021-11-15,2459534.6629861007,0.003820783772997368,2459534.625780296,2459534.7001919104,2459534.6466136295,2459534.679358577,-41.72,-45.81,-46.24,1.26,1.38,1.59,60.73,-19.94,True,3.0147685669362545,1.5179761312901974,True
3045,HIP 65 A b,2021-11-16,2459535.644024239,0.003823882489041733,2459535.6068184325,2459535.681230051,2459535.627651766,2459535.6603967175,-38.26,-43.9,-46.26,1.22,1.32,1.49,68.47,-19.95,True,2.5443097315728664,1.9075303561985493,True
3046,HIP 65 A b,2021-11-17,2459536.625062491,0.0038269812071657734,2459536.587856683,2459536.6622683047,2459536.6086900164,2459536.6414349712,-34.2,-41.14,-45.27,1.19,1.27,1.4,76.68,-19.96,True,2.073811948299408,2.2970818541944027,True
3047,HIP 65 A b,2021-11-18,2459537.606100838,0.0038300799273644406,2459537.5688950303,2459537.643306653,2459537.589728364,2459537.6224733195,-29.68,-37.67,-43.34,1.17,1.23,1.34,85.1,-19.97,True,1.6032868847250938,2.6866310946643353,True
3048,HIP 65 A b,2021-11-19,2459538.5871392647,0.003833178649632704,2459538.549933457,2459538.624345079,2459538.5707667903,2459538.6035117456,-24.79,-33.63,-40.57,1.16,1.2,1.28,93.57,-19.97,True,1.1327465884387493,3.0761784575879574,True
3049,HIP 65 A b,2021-11-20,2459539.5681777513,0.0038362773739655477,2459539.530971945,2459539.6053835647,2459539.5518052783,2459539.584550231,-19.62,-29.11,-37.1,1.16,1.18,1.24,101.95,-19.96,True,0.6622034981846809,3.465724390000105,True
3050,HIP 65 A b,2022-05-29,2459729.8766138293,0.004437463600977478,2459729.83941291,2459729.9138147533,2459729.8602462434,2459729.89298142,-42.36,-30.37,-18.57,1.68,1.44,1.29,95.75,19.44,True,1.2782095335423946,0.5175679922103882,True
3051,HIP 65 A b,2022-05-30,2459730.8575243033,0.004440562649034466,2459730.8203233797,2459730.894725231,2459730.841156713,2459730.8738918975,-48.62,-36.57,-24.68,1.83,1.53,1.35,104.13,19.41,True,0.8855912201106548,0.9818708784878254,True
3052,HIP 65 A b,2022-07-20,2459781.8654659633,0.004601714915115886,2459781.8282639133,2459781.902668022,2459781.849097247,2459781.8818346886,-47.64,-35.54,-23.57,1.18,1.16,1.17,74.06,10.31,True,4.4182148315012455,0.8975497037172318,True
3053,HIP 65 A b,2022-07-21,2459782.846406069,0.004604814029903922,2459782.8092039884,2459782.883608158,2459782.830037322,2459782.8627748247,-53.83,-41.68,-29.63,1.2,1.16,1.16,82.61,10.07,True,4.026307046413422,1.350508265197277,True
3054,HIP 65 A b,2022-07-22,2459783.827347073,0.004607913145882852,2459783.7901449604,2459783.864549193,2459783.810978294,2459783.8437158596,-60.02,-47.85,-35.74,1.23,1.17,1.16,91.17,9.82,True,3.6344207860529423,1.803131852298975,True
3055,HIP 65 A b,2022-07-23,2459784.8082889835,0.004611012263050272,2459784.77108684,2459784.8454911355,2459784.7919201734,2459784.824657802,-66.19,-54.04,-41.88,1.27,1.19,1.16,99.6,9.56,True,3.242556296288967,2.255419682711363,True
3056,HIP 65 A b,2022-07-24,2459785.7892318135,0.004614111381403791,2459785.752029638,2459785.826433997,2459785.7728629713,2459785.8056006636,-72.27,-60.22,-48.05,1.32,1.22,1.17,107.77,9.3,True,2.8507138565182686,2.7073711082339287,True
3057,HIP 65 A b,2022-07-25,2459786.7701755706,0.004617210500941017,2459786.7329733623,2459786.807377787,2459786.753806696,2459786.7865444534,-78.11,-66.36,-54.22,1.38,1.26,1.18,115.51,9.04,True,2.458893656730652,3.1589857935905457,True
3058,HIP 65 A b,2022-07-26,2459787.7511202646,0.00462030962165957,2459787.713918023,2459787.7883225135,2459787.7347513563,2459787.76748918,-83.03,-72.4,-60.39,1.46,1.3,1.21,122.59,8.77,True,2.067095909267664,3.6102636493742466,True
3059,HIP 65 A b,2022-07-27,2459788.732065905,0.004623408743557073,2459788.6948636295,2459788.769268187,2459788.715696963,2459788.7484348537,-83.94,-78.15,-66.51,1.56,1.36,1.24,128.66,8.5,True,1.6753208823502064,4.061204753816128,True
3060,HIP 65 A b,2022-07-28,2459789.713012499,0.004626507866631159,2459789.675810189,2459789.7502148147,2459789.6966435225,2459789.729381481,-79.71,-82.82,-72.5,1.68,1.44,1.29,133.27,8.23,True,1.2835687212646008,4.511809520423412,True
3061,HIP 65 A b,2022-07-29,2459790.6939600557,0.004629606990879464,2459790.656757711,2459790.731162406,2459790.6775910445,2459790.7103290725,-73.99,-83.39,-78.15,1.82,1.53,1.34,135.86,7.95,True,0.891839649528265,4.962078463286161,True
3062,HIP 65 A b,2022-09-10,2459833.85666788,0.004765969585509333,2459833.819463759,2459833.893872007,2459833.8402970927,2459833.8730386733,-42.18,-30.34,-18.26,1.29,1.44,1.69,52.04,-6.37,True,7.614592362195253,0.5005552098155022,True
3063,HIP 65 A b,2022-09-11,2459834.837662023,0.004769068760250789,2459834.8004578664,2459834.8748661866,2459834.8212912,2459834.854032853,-47.75,-36.18,-24.21,1.25,1.37,1.57,59.41,-6.66,True,7.223981335759163,0.9392238669097424,True
3064,HIP 65 A b,2022-09-12,2459835.818657179,0.004772167936064279,2459835.7814529864,2459835.855861379,2459835.80228632,2459835.8350280453,-53.04,-41.9,-30.11,1.21,1.31,1.47,67.78,-6.95,True,6.833394628018141,1.3777433373034,True
3065,HIP 65 A b,2022-09-13,2459836.7996533434,0.004775267112947714,2459836.7624491155,2459836.8368575787,2459836.783282449,2459836.816024245,-57.91,-47.42,-35.92,1.19,1.26,1.39,76.59,-7.23,True,6.442832138389349,1.816119957715273,True
3066,HIP 65 A b,2022-09-14,2459837.780650513,0.004778366290899014,2459837.7434462495,2459837.8178547835,2459837.764279583,2459837.79702145,-62.13,-52.65,-41.6,1.17,1.22,1.32,85.49,-7.52,True,6.0522937551140785,2.2543600760400295,True
3067,HIP 65 A b,2022-09-15,2459838.7616486824,0.004781465469916101,2459838.7244443847,2459838.7988529885,2459838.745277718,2459838.778019655,-65.33,-57.45,-47.08,1.16,1.19,1.27,94.27,-7.8,True,5.661779411137104,2.6924701631069183,True
3068,HIP 65 A b,2022-09-16,2459839.742647847,0.004784564649996904,2459839.7054435145,2459839.7798521877,2459839.726276848,2459839.7590188542,-67.09,-61.57,-52.26,1.16,1.17,1.23,102.78,-8.08,True,5.271288938820362,3.1304568015038967,True
3069,HIP 65 A b,2022-09-17,2459840.7236480024,0.004787663831139358,2459840.6864436357,2459840.760852378,2459840.707276969,2459840.7400190444,-67.06,-64.68,-56.98,1.16,1.16,1.2,110.88,-8.35,True,4.8808222487568855,3.5683265514671803,True
3070,HIP 65 A b,2022-09-18,2459841.7046491425,0.0047907630133414035,2459841.6674447414,2459841.7418535515,2459841.688278075,2459841.721020218,-65.23,-66.35,-61.01,1.17,1.16,1.18,118.42,-8.63,True,4.490379195660353,4.006086174398661,True
3071,HIP 65 A b,2022-09-19,2459842.685651261,0.004793862196600983,2459842.6484468263,2459842.7228557044,2459842.6692801598,2459842.702022371,-61.97,-66.27,-64.01,1.19,1.16,1.16,125.15,-8.9,True,4.099959645420313,4.443742409348488,True
3072,HIP 65 A b,2022-09-20,2459843.666654352,0.0047969613809160485,2459843.6294498835,2459843.7038588286,2459843.650283217,2459843.683025495,-57.69,-64.47,-65.6,1.22,1.17,1.16,130.71,-9.17,True,3.7095634192228317,4.881302140653133,True
3073,HIP 65 A b,2022-09-21,2459844.6476584077,0.004800060566284555,2459844.6104539055,2459844.6848629178,2459844.631287239,2459844.6640295843,-52.74,-61.24,-65.49,1.26,1.19,1.16,134.6,-9.44,True,3.262296963483095,5.318772319704294,True
3074,HIP 65 A b,2022-09-22,2459845.6286634216,0.0048031597527044625,2459845.5914588864,2459845.6658679647,2459845.61229222,2459845.6450346312,-47.36,-57.02,-63.7,1.31,1.21,1.16,136.26,-9.71,True,2.7996961064636707,5.7561599761247635,True
3075,HIP 65 A b,2022-09-23,2459846.6096693855,0.00480625894017374,2459846.572464817,2459846.6468739617,2459846.5932981507,2459846.626040628,-41.69,-52.13,-60.52,1.37,1.25,1.18,135.31,-9.98,True,2.3370013050734997,6.1934722401201725,True
3076,HIP 65 A b,2022-09-24,2459847.5906762904,0.004809358128690356,2459847.553471689,2459847.627880899,2459847.5743050226,2459847.6070475653,-35.82,-46.79,-56.35,1.44,1.29,1.2,131.77,-10.24,True,1.8742081001400948,6.630716364830732,True
3077,HIP 65 A b,2022-09-25,2459848.571684128,0.004812457318252287,2459848.5344794937,2459848.608888769,2459848.555312827,2459848.5880554356,-29.82,-41.15,-51.51,1.53,1.35,1.24,126.03,-10.5,True,1.4113120436668396,7.067172981798649,True
3078,HIP 65 A b,2022-09-26,2459849.5526928883,0.004815556508857517,2459849.5154882213,2459849.5898975614,2459849.536321555,2459849.569064228,-23.71,-35.32,-46.21,1.65,1.42,1.28,118.64,-10.77,True,0.9483087100088596,7.4574315547943115,True
3079,HIP 65 A b,2022-11-08,2459892.7178034713,0.004951921898616738,2459892.6805977197,2459892.7550092274,2459892.701431053,2459892.734175894,-48.43,-46.9,-41.75,1.37,1.58,1.9,87.49,-19.51,True,4.439480043947697,0.676944013684988,True
3080,HIP 65 A b,2022-11-09,2459893.698840156,0.004955021134162799,2459893.6616343968,2459893.7360459208,2459893.6824677303,2459893.7152125873,-47.37,-47.9,-44.52,1.31,1.48,1.74,96.37,-19.57,True,3.9696074947714806,1.0665329732000828,True
3081,HIP 65 A b,2022-11-10,2459894.6798770973,0.004958120370664673,2459894.642671331,2459894.717082869,2459894.6635046643,2459894.6962495353,-45.33,-47.86,-46.44,1.26,1.39,1.61,104.95,-19.63,True,3.499625500291586,1.4561158083379269,True
3082,HIP 65 A b,2022-11-11,2459895.6609142763,0.004961219608120567,2459895.6237085033,2459895.6981200543,2459895.644541837,2459895.677286721,-42.44,-46.77,-47.39,1.22,1.33,1.5,113.06,-19.68,True,3.0295423418283463,1.8456929437816143,True
3083,HIP 65 A b,2022-11-12,2459896.6419516755,0.004964318846528696,2459896.6047458975,2459896.6791574596,2459896.625579231,2459896.658324126,-38.84,-44.72,-47.3,1.2,1.28,1.42,120.48,-19.72,True,2.55936685949564,2.23526481539011,True
3084,HIP 65 A b,2022-11-13,2459897.6229892783,0.004967418085887274,2459897.585783496,2459897.660195067,2459897.6066168295,2459897.6393617336,-34.66,-41.83,-46.19,1.17,1.23,1.35,126.94,-19.76,True,2.089108318090439,2.6248318254947662,True
3085,HIP 65 A b,2022-11-14,2459898.6040270664,0.004970517326194529,2459898.5668212804,2459898.6412328593,2459898.587654614,2459898.620399526,-30.04,-38.23,-44.12,1.16,1.2,1.29,132.06,-19.79,True,1.6187764406204224,3.014394409954548,True
3086,HIP 65 A b,2022-11-15,2459899.585065021,0.004973616567448681,2459899.547859232,2459899.622270817,2459899.5686925654,2459899.6014374834,-25.06,-34.07,-41.23,1.16,1.18,1.25,135.37,-19.82,True,1.148381419479847,3.4039530158042908,True
3087,HIP 65 A b,2022-11-16,2459900.566103125,0.004976715809647965,2459900.528897334,2459900.603308923,2459900.5497306674,2459900.5824755896,-19.8,-29.45,-37.63,1.16,1.16,1.21,136.39,-19.83,True,0.6779339276254177,3.793508056551218,True
3088,HIP 65 A b,2023-05-25,2460090.8750930564,0.005577984726583608,2460090.837892156,2460090.912293961,2460090.8587254896,2460090.8914606273,-42.58,-30.56,-18.72,1.79,1.51,1.33,135.55,19.59,True,0.9637191742658615,0.527512539178133,True
3089,HIP 65 A b,2023-05-26,2460091.856003031,0.005581084124074819,2460091.8188021295,2460091.893203937,2460091.839635463,2460091.8723706035,-48.86,-36.78,-24.85,1.97,1.62,1.4,135.86,19.58,True,0.5710889473557472,0.992002822458744,True
3090,HIP 65 A b,2023-07-15,2460141.882888915,0.0057391542591221575,2460141.8456870397,2460141.9200907988,2460141.866520373,2460141.8992574653,-42.14,-30.13,-18.3,1.17,1.16,1.18,117.44,11.72,True,4.492847196757793,0.4978395067155361,True
3091,HIP 65 A b,2023-07-16,2460142.8638243796,0.005742253689972257,2460142.8266224754,2460142.9010262927,2460142.847455809,2460142.880192959,-48.32,-36.24,-24.3,1.19,1.16,1.16,124.3,11.49,True,4.100828055292368,0.9525329433381557,True
3092,HIP 65 A b,2023-07-17,2460143.844760696,0.005745353121436488,2460143.807558762,2460143.881962638,2460143.8283920954,2460143.8611293044,-54.52,-42.39,-30.36,1.22,1.17,1.16,129.9,11.25,True,3.708829343318939,1.4068995080888271,True
3093,HIP 65 A b,2023-07-18,2460144.825697875,0.005748452553513858,2460144.7884959113,2460144.862899847,2460144.809329245,2460144.8420665134,-60.73,-48.57,-36.47,1.26,1.19,1.16,133.81,11.01,True,3.3168513402342796,1.8609370663762093,True
3094,HIP 65 A b,2023-07-19,2460145.8066359274,0.005751551986203376,2460145.769433933,2460145.8438379294,2460145.7902672663,2460145.823004596,-66.93,-54.77,-42.62,1.31,1.21,1.16,135.6,10.77,True,2.924894258379936,2.3146437741816044,True
3095,HIP 65 A b,2023-07-20,2460146.7875748617,0.0057546514195040525,2460146.7503728364,2460146.8247768944,2460146.77120617,2460146.803943561,-73.07,-60.97,-48.8,1.37,1.25,1.18,135.03,10.52,True,2.5329583548009396,2.7680180557072163,True
3096,HIP 65 A b,2023-07-21,2460147.768514689,0.005757750853414899,2460147.731312632,2460147.805716753,2460147.7521459656,2460147.7848834195,-79.02,-67.15,-55.0,1.44,1.29,1.2,132.18,10.26,True,2.1410438641905785,3.2210585474967957,True
3097,HIP 65 A b,2023-07-22,2460148.749455417,0.0057608502879349325,2460148.7122533284,2460148.7866575127,2460148.733086662,2460148.765824179,-84.1,-73.26,-61.19,1.54,1.35,1.24,127.4,10.01,True,1.7491509765386581,3.6737641766667366,True
3098,HIP 65 A b,2023-07-23,2460149.7303970554,0.00576394972306317,2460149.693194934,2460149.767599183,2460149.7140282677,2460149.7467658496,-84.56,-79.12,-67.35,1.65,1.42,1.28,121.12,9.75,True,1.3572799265384674,4.126134060323238,True
3099,HIP 65 A b,2023-07-24,2460150.7113396116,0.005767049158798631,2460150.6741374573,2460150.748541772,2460150.6949707908,2460150.7277084384,-79.75,-83.95,-73.41,1.79,1.51,1.33,113.71,9.48,True,0.9654308930039406,4.578167617321014,True
3100,HIP 65 A b,2023-07-25,2460151.6922830925,0.0057701485951403364,2460151.6550809047,2460151.729485286,2460151.675914238,2460151.7086519524,-73.82,-84.04,-79.18,1.97,1.62,1.4,105.44,9.21,True,0.5736040323972702,5.029864501208067,True
3101,HIP 65 A b,2023-09-06,2460194.8547926964,0.005906524379870111,2460194.8175887484,2460194.891996651,2460194.838422082,2460194.8711633175,-43.87,-31.98,-19.87,1.25,1.38,1.59,105.42,-4.98,True,7.291599836200476,0.618155300617218,True
3102,HIP 65 A b,2023-09-07,2460195.835782352,0.005909623842513159,2460195.7985783666,2460195.8729863437,2460195.8194117,2460195.85215301,-49.5,-37.86,-25.84,1.22,1.32,1.48,113.55,-5.28,True,6.900881074368954,1.057528305798769,True
3103,HIP 65 A b,2023-09-08,2460196.816773048,0.005912723305719624,2460196.7795690265,2460196.8539770776,2460196.80040236,2460196.833143744,-54.86,-43.62,-31.77,1.19,1.27,1.4,120.89,-5.57,True,6.510187324136496,1.4967257268726826,True
3104,HIP 65 A b,2023-09-09,2460197.7977647823,0.005915822769488619,2460197.7605607244,2460197.8349688486,2460197.781394058,2460197.814135515,-59.8,-49.19,-37.62,1.17,1.23,1.33,127.15,-5.87,True,6.119518484920263,1.935753621160984,True
3105,HIP 65 A b,2023-09-10,2460198.7787575503,0.005918922233819262,2460198.741553456,2460198.8159616524,2460198.7623867895,2460198.795128319,-64.06,-54.49,-43.34,1.16,1.2,1.28,131.97,-6.16,True,5.728874444961548,2.374618101865053,True
3106,HIP 65 A b,2023-09-11,2460199.7597513483,0.00592202169871067,2460199.722547218,2460199.7969554868,2460199.7433805517,2460199.7761221533,-67.26,-59.35,-48.87,1.16,1.18,1.24,134.91,-6.45,True,5.338255148380995,2.8133253157138824,True
3107,HIP 65 A b,2023-09-12,2460200.7407461717,0.005925121164161961,2460200.7035420057,2460200.777950346,2460200.724375339,2460200.7571170125,-68.88,-63.52,-54.11,1.16,1.16,1.2,135.59,-6.74,True,4.947660461068153,3.2518815211951733,True
3108,HIP 65 A b,2023-09-13,2460201.7217420153,0.00592822063017226,2460201.6845378145,2460201.758946225,2460201.705371148,2460201.7381128916,-68.55,-66.6,-58.9,1.17,1.16,1.18,133.9,-7.02,True,4.557090271264315,3.690293077379465,True
3109,HIP 65 A b,2023-09-14,2460202.702738874,0.005931320096740691,2460202.6655346374,2460202.7399431188,2460202.686367971,2460202.7191097853,-66.36,-68.13,-62.96,1.19,1.16,1.16,130.06,-7.3,True,4.166544433683157,4.128566365689039,True
3110,HIP 65 A b,2023-09-15,2460203.6837367406,0.005934419563866377,2460203.646532469,2460203.72094102,2460203.6673658025,2460203.7001076867,-62.74,-67.78,-65.94,1.22,1.17,1.16,124.49,-7.59,True,3.7760228030383587,4.566707901656628,True
3111,HIP 65 A b,2023-09-16,2460204.664735609,0.005937519031548446,2460204.6275313026,2460204.7019399237,2460204.648364636,2460204.68110659,-58.18,-65.61,-67.39,1.25,1.18,1.16,117.63,-7.87,True,3.3855252116918564,5.004724234342575,True
3112,HIP 65 A b,2023-09-17,2460205.6457354724,0.0059406184997860285,2460205.6085311314,2460205.6829398214,2460205.629364465,2460205.662106488,-53.02,-62.05,-67.0,1.3,1.21,1.16,109.86,-8.15,True,2.9950515143573284,5.442622024565935,True
3113,HIP 65 A b,2023-09-18,2460206.6267363224,0.0059437179685782535,2460206.5895319465,2460206.663940706,2460206.61036528,2460206.6431073723,-47.48,-57.54,-64.85,1.36,1.24,1.18,101.45,-8.42,True,2.604601487517357,5.880408000200987,True
3114,HIP 65 A b,2023-09-19,2460207.607738151,0.005946817437924255,2460207.5705337413,2460207.6449425686,2460207.5913670748,2460207.624109235,-41.69,-52.43,-61.34,1.43,1.28,1.2,92.62,-8.7,True,2.2141749635338783,6.318089000880718,True
3115,HIP 65 A b,2023-09-20,2460208.58874095,0.005949916907823167,2460208.551536506,2460208.6259454014,2460208.5723698395,2460208.605112068,-35.74,-46.94,-56.9,1.52,1.34,1.23,83.56,-8.97,True,1.8237717300653458,6.75567189976573,True
3116,HIP 65 A b,2023-09-21,2460209.5697447103,0.005953016378274127,2460209.532540232,2460209.6069491953,2460209.5533735654,2460209.586115862,-29.67,-41.18,-51.84,1.63,1.41,1.27,74.46,-9.25,True,1.3939489983022213,7.193163692951202,True
3117,HIP 65 A b,2023-09-22,2460210.550749423,0.005956115849276271,2460210.5135449106,2460210.5879539414,2460210.534378244,2460210.567120608,-23.51,-35.25,-46.38,1.76,1.49,1.32,65.6,-9.52,True,0.9313690401613712,7.6305714212358,True
3118,HIP 65 A b,2023-11-03,2460252.7346993973,0.00608939361184675,2460252.69749371,2460252.771905089,2460252.7183270436,2460252.7510717553,-49.76,-46.35,-39.68,1.38,1.59,1.93,128.99,-18.99,True,4.920118555426598,0.61496601998806,True
3119,HIP 65 A b,2023-11-04,2460253.715734429,0.006092493106274311,2460253.6785287303,2460253.752940133,2460253.699362064,2460253.7321067997,-49.64,-48.28,-43.16,1.32,1.49,1.76,133.28,-19.08,True,4.4509369768202305,1.0045945420861244,True
3120,HIP 65 A b,2023-11-05,2460254.6967698187,0.0060955926012160625,2460254.6595641086,2460254.733975534,2460254.680397442,2460254.7131422004,-48.43,-49.19,-45.9,1.27,1.41,1.63,135.47,-19.17,True,3.9816104248166084,1.3942145258188248,True
3121,HIP 65 A b,2023-11-06,2460255.6778055467,0.006098692096671221,2460255.640599827,2460255.7150112726,2460255.6614331603,2460255.694177939,-46.23,-49.02,-47.77,1.23,1.34,1.52,135.31,-19.26,True,3.5121446885168552,1.7838263846933842,True
3122,HIP 65 A b,2023-11-07,2460256.658841597,0.006101791592639001,2460256.6216358677,2460256.696047332,2460256.6424692012,2460256.6752139986,-43.18,-47.8,-48.63,1.2,1.28,1.43,132.83,-19.33,True,3.0425460375845432,2.1734305433928967,True
3123,HIP 65 A b,2023-11-08,2460257.63987795,0.006104891089118626,2460257.6026722128,2460257.677083694,2460257.6235055462,2460257.6562503604,-39.44,-45.59,-48.43,1.18,1.24,1.36,128.32,-19.4,True,2.572821222245693,2.563027460128069,True
3124,HIP 65 A b,2023-11-09,2460258.6209145873,0.006107990586109314,2460258.5837088428,2460258.658120339,2460258.6045421762,2460258.6372870053,-35.13,-42.54,-47.17,1.16,1.21,1.3,122.21,-19.46,True,2.102977439761162,2.952617570757866,True
3125,HIP 65 A b,2023-11-10,2460259.6019514906,0.006111090083610288,2460259.5647457396,2460259.639157249,2460259.585579073,2460259.6183239156,-30.4,-38.81,-44.96,1.16,1.18,1.25,114.9,-19.51,True,1.633022379130125,3.3422013223171234,True
3126,HIP 65 A b,2023-11-11,2460260.5829886403,0.006114189581620772,2460260.5457828827,2460260.620194405,2460260.566616216,2460260.5993610714,-25.32,-34.52,-41.92,1.16,1.17,1.22,106.7,-19.56,True,1.1629641987383366,3.731779173016548,True
3127,HIP 65 A b,2023-11-12,2460261.5640260167,0.0061172890801399924,2460261.5268202545,2460261.6012317864,2460261.547653588,2460261.580398453,-19.98,-29.8,-38.19,1.16,1.16,1.19,97.89,-19.6,True,0.6928115710616112,4.121351603418589,True
3128,HIP 65 A b,2024-05-20,2460451.8735701544,0.006718600545500529,2460451.83636926,2460451.9107710524,2460451.8572025937,2460451.889937719,-42.8,-30.75,-18.86,1.93,1.59,1.39,105.05,19.64,True,0.6491774059832096,0.5369813293218613,True
3129,HIP 65 A b,2024-07-10,2460502.881263703,0.006879779444865947,2460502.844061963,2460502.918465452,2460502.8648952963,2460502.8976321183,-42.73,-30.74,-18.94,1.19,1.16,1.17,129.61,12.81,True,4.175853084772825,0.5456410981714725,True
3130,HIP 65 A b,2024-07-11,2460503.8621956464,0.006882879048770217,2460503.824993879,2460503.899397422,2460503.8458272126,2460503.8785640886,-48.92,-36.86,-24.94,1.22,1.17,1.16,124.38,12.59,True,3.7837494760751724,1.001692783087492,True
3131,HIP 65 A b,2024-07-12,2460504.843128395,0.0068859786530311,2460504.8059265995,2460504.880330198,2460504.826759933,2460504.8594968645,-55.13,-43.02,-31.01,1.25,1.18,1.16,117.95,12.37,True,3.391665179282427,1.4574290961027145,True
3132,HIP 65 A b,2024-07-13,2460505.824061958,0.006889078257648115,2460505.7868601345,2460505.8612637892,2460505.807693468,2460505.8404304557,-61.36,-49.2,-37.13,1.3,1.21,1.16,110.65,12.14,True,2.9996004290878773,1.912846952676773,True
3133,HIP 65 A b,2024-07-14,2460506.804996347,0.006892177862620783,2460506.767794495,2460506.842198207,2460506.7886278285,2460506.8213648736,-67.58,-55.42,-43.29,1.36,1.24,1.18,102.73,11.91,True,2.6075554825365543,2.3679434917867184,True
3134,HIP 65 A b,2024-07-15,2460507.785931571,0.006895277467948625,2460507.7487296895,2460507.82313346,2460507.769563023,2460507.8023001263,-73.77,-61.64,-49.47,1.43,1.28,1.2,94.36,11.68,True,2.215530563145876,2.8227161318063736,True
3135,HIP 65 A b,2024-07-16,2460508.7668676395,0.006898377073631159,2460508.729665728,2460508.8040695577,2460508.7504990613,2460508.783236224,-79.81,-67.85,-55.68,1.52,1.34,1.23,85.69,11.44,True,1.82352589443326,3.27716251462698,True
3136,HIP 65 A b,2024-07-17,2460509.7478045607,0.00690147667966791,2460509.7106026188,2460509.7850065087,2460509.7314359522,2460509.764173175,-85.06,-74.0,-61.89,1.63,1.41,1.27,76.89,11.19,True,1.4315416775643826,3.7312805503606796,True
3137,HIP 65 A b,2024-07-18,2460510.728742343,0.006904576286058399,2460510.69154037,2460510.7659443216,2460510.7123737037,2460510.745110988,-84.98,-79.97,-68.09,1.76,1.49,1.32,68.21,10.95,True,1.0395781248807907,4.1850683726370335,True
3138,HIP 65 A b,2024-07-19,2460511.709680996,0.006907675892802152,2460511.6724789916,2460511.7468830054,2460511.693312325,2460511.726049672,-79.68,-84.97,-74.21,1.94,1.6,1.39,60.03,10.7,True,0.6476354487240314,4.638524349778891,True
3139,HIP 65 A b,2024-09-01,2460555.8529342604,0.007047158554339472,2460555.8157304856,2460555.8901380417,2460555.836563819,2460555.869304708,-45.52,-33.58,-21.45,1.22,1.33,1.5,134.28,-3.58,True,6.9690092615783215,0.732539601624012,True
3140,HIP 65 A b,2024-09-02,2460556.8339194017,0.007050258176832959,2460556.79671559,2460556.8711232212,2460556.8175489237,2460556.8502898877,-51.2,-39.49,-27.44,1.19,1.27,1.41,131.96,-3.88,True,6.5781821720302105,1.1727237403392792,True
3141,HIP 65 A b,2024-09-03,2460557.8149056006,0.0070533577996582586,2460557.7777017513,2460557.8521094574,2460557.798535085,2460557.831276124,-56.63,-45.29,-33.39,1.17,1.23,1.34,127.69,-4.18,True,6.187380451709032,1.6127073839306831,True
3142,HIP 65 A b,2024-09-04,2460558.7958928533,0.0070564574228149345,2460558.7586889677,2460558.8330967478,2460558.779522301,2460558.8122634143,-61.64,-50.93,-39.27,1.16,1.2,1.29,121.96,-4.48,True,5.796604055911303,2.052496276795864,True
3143,HIP 65 A b,2024-09-05,2460559.7768811565,0.007059557046302551,2460559.7396772336,2460559.8140850873,2460559.760510567,2460559.793251754,-65.97,-56.3,-45.05,1.16,1.18,1.24,115.2,-4.78,True,5.4058528393507,2.492096286267042,True
3144,HIP 65 A b,2024-09-06,2460560.7578705056,0.00706265667012067,2460560.7206665464,2460560.795074473,2460560.74149988,2460560.7742411396,-69.15,-61.23,-50.64,1.16,1.16,1.21,107.75,-5.07,True,5.015126757323742,2.9315132796764374,True
3145,HIP 65 A b,2024-09-07,2460561.7388608963,0.007065756294268859,2460561.7016569013,2460561.7760649,2460561.7224902348,2460561.7552315667,-70.61,-65.44,-55.94,1.17,1.16,1.18,99.82,-5.36,True,4.624425686895847,3.3707532584667206,True
3146,HIP 65 A b,2024-09-08,2460562.719852323,0.007068855918746682,2460562.682648292,2460562.7570563634,2460562.7034816253,2460562.73622303,-69.96,-68.51,-60.79,1.18,1.16,1.17,91.6,-5.65,True,4.233749460428953,3.809822291135788,True
3147,HIP 65 A b,2024-09-09,2460563.7008447815,0.007071955543553707,2460563.6636407143,2460563.7380488575,2460563.6844740477,2460563.717215524,-67.38,-69.87,-64.9,1.21,1.16,1.16,83.21,-5.94,True,3.843098010867834,4.24872650206089,True
3148,HIP 65 A b,2024-09-10,2460564.681838265,0.007075055168689499,2460564.644634162,2460564.7190423766,2460564.6654674956,2460564.698209043,-63.41,-69.19,-67.85,1.25,1.18,1.16,74.8,-6.23,True,3.4524711705744267,4.687472093850374,True
3149,HIP 65 A b,2024-09-11,2460565.6628327672,0.007078154794153629,2460565.625628629,2460565.700036914,2460565.6464619623,2460565.6792035806,-58.58,-66.64,-69.13,1.29,1.2,1.16,66.57,-6.51,True,3.0618687719106674,5.126065347343683,True
3150,HIP 65 A b,2024-09-12,2460566.6438282826,0.007081254419945664,2460566.6066241083,2460566.681032465,2460566.6274574418,2460566.6601991314,-53.22,-62.74,-68.42,1.35,1.23,1.17,58.85,-6.8,True,2.6712906919419765,5.564512599259615,True
3151,HIP 65 A b,2024-09-13,2460567.6248248033,0.0070843540460651735,2460567.5876205936,2460567.6620290205,2460567.608453927,2460567.641195687,-47.53,-57.96,-65.91,1.42,1.28,1.19,52.18,-7.08,True,2.2807367518544197,6.002820286899805,True
