,System,Night,T_sececl,Tmid,Obs_start,Obs_end,Sunalt_start,Sunalt_mid,Sunalt_end,Airm_start,Airm_mid,Airm_end,Moon_dist,Timing,GoodCond,GoodCond_before,GoodCond_after
2357,TOI-561 b,2022-03-19,2459658.7231325125,2459658.646871725,2459658.584368618,2459658.709374871,-42.29,-58.8,-65.18,1.19,1.19,1.42,55.34,Before,True,3.37,2.72
2358,TOI-561 b,2022-03-20,2459659.616333532,2459659.69259441,2459659.630091182,2459659.755097673,-55.26,-65.53,-59.36,1.17,1.34,1.94,69.6,After,True,4.49,1.56
2359,TOI-561 b,2022-03-21,2459660.5095358007,2459660.5857967082,2459660.5232934556,2459660.6483,-23.77,-43.28,-59.83,1.37,1.18,1.2,81.93,After,True,1.94,4.06
2360,TOI-561 b,2022-03-23,2459662.742546412,2459662.666285169,2459662.6037816852,2459662.728788689,-49.12,-63.97,-64.94,1.16,1.27,1.69,110.83,Before,True,3.91,2.0
2361,TOI-561 b,2022-03-25,2459664.528959841,2459664.605221199,2459664.5427175774,2459664.66772486,-30.97,-50.13,-64.97,1.24,1.16,1.29,137.43,After,True,2.48,3.33
2362,TOI-561 b,2022-03-28,2459667.65519395,2459667.5789322406,2459667.5164283784,2459667.641436142,-23.23,-43.12,-60.75,1.31,1.17,1.23,168.62,Before,True,1.9,3.76
2363,TOI-561 b,2022-03-29,2459668.5484060673,2459668.624667855,2459668.562163881,2459668.6871718667,-38.14,-56.78,-68.81,1.18,1.2,1.46,161.64,After,True,3.01,2.6
2364,TOI-561 b,2022-04-01,2459671.6746566305,2459671.5983945113,2459671.535890312,2459671.660898749,-30.46,-50.11,-66.4,1.21,1.17,1.35,125.26,Before,True,2.43,3.03
2365,TOI-561 b,2022-04-02,2459672.5678732623,2459672.644135454,2459672.581631149,2459672.706639795,-45.25,-63.08,-70.6,1.16,1.28,1.75,112.28,After,True,3.55,1.87
2366,TOI-561 b,2022-04-05,2459675.6941391844,2459675.617876684,2459675.5553721706,2459675.6803812343,-37.67,-56.96,-70.93,1.17,1.23,1.55,76.6,Before,True,2.96,2.31
2367,TOI-561 b,2022-04-07,2459677.480581801,2459677.556844375,2459677.4943397567,2459677.6193490317,-18.25,-38.59,-57.94,1.29,1.16,1.25,54.15,After,True,1.53,3.64
2368,TOI-561 b,2022-04-09,2459679.713640092,2459679.637377242,2459679.574872439,2459679.6998820794,-44.81,-63.54,-73.41,1.17,1.34,1.93,30.57,Before,True,3.49,1.57
2369,TOI-561 b,2022-04-11,2459681.500090311,2459681.576353225,2459681.513848328,2459681.638858159,-25.46,-45.73,-64.52,1.2,1.18,1.38,12.4,After,True,2.06,2.91
2370,TOI-561 b,2022-04-15,2459685.5196149093,2459685.595878133,2459685.533372982,2459685.658383319,-32.63,-52.78,-70.61,1.16,1.24,1.6,49.6,After,True,2.59,2.18
2371,TOI-561 b,2022-04-18,2459688.6459220084,2459688.569658547,2459688.5071532456,2459688.632163885,-24.61,-45.0,-64.5,1.18,1.2,1.45,91.35,Before,True,2.0,2.61
2372,TOI-561 b,2022-04-22,2459692.665471456,2459692.589207738,2459692.5267022233,2459692.6517132865,-31.69,-52.03,-70.93,1.16,1.28,1.74,147.48,Before,True,2.52,1.88
2373,TOI-561 b,2022-04-28,2459698.471507612,2459698.5477715614,2459698.485265816,2459698.6102773417,-19.09,-39.49,-59.76,1.17,1.21,1.49,129.65,After,True,1.59,2.48
2374,TOI-561 b,2022-05-02,2459702.491082831,2459702.567346958,2459702.504841067,2459702.629852881,-25.99,-46.41,-66.54,1.17,1.31,1.82,80.96,After,True,2.11,1.75
2375,TOI-561 c,2022-01-19,2459599.5654854714,2459599.692631981,2459599.6301350477,2459599.75512895,-38.36,-45.14,-41.88,1.98,1.35,1.17,11.74,After,True,1.54,4.12
2376,TOI-561 c,2022-03-14,2459653.4603120005,2459653.5874700197,2459653.524967426,2459653.6499726526,-22.58,-41.76,-57.61,1.48,1.2,1.17,16.78,After,True,1.86,4.48
2377,K2-280 b,2021-06-20,2459386.6238611713,2459386.8449147446,2459386.782416829,2459386.9074126924,-62.18,-41.91,-22.03,1.01,1.14,1.54,67.64,After,True,6.51,1.79
2378,K2-280 b,2021-07-10,2459406.5186997787,2459406.73976038,2459406.6772604785,2459406.802260318,-81.98,-76.7,-56.29,1.01,1.02,1.19,166.55,After,True,5.3,3.48
2379,K2-280 b,2021-07-30,2459426.414187359,2459426.6352550504,2459426.572753151,2459426.6977569875,-46.79,-67.13,-83.44,1.1,1.0,1.04,103.6,After,True,3.65,4.68
2380,K2-280 b,2022-04-14,2459685.0568482783,2459684.8358089887,2459684.773315224,2459684.8983027795,-59.85,-40.19,-19.8,1.75,1.22,1.03,103.48,Before,True,1.89,1.61
2381,K2-222 b,2021-09-10,2459468.62017814,2459468.7602321994,2459468.6977353236,2459468.822729114,-69.7,-59.39,-41.08,1.39,1.25,1.33,154.57,After,True,3.07,3.2
2382,K2-222 b,2021-10-26,2459514.780769458,2459514.640704667,2459514.578203088,2459514.7032062863,-36.91,-49.34,-51.91,1.37,1.24,1.35,85.1,Before,True,3.16,3.29
2383,K2-214 b,2021-08-19,2459446.929256754,2459446.802954705,2459446.740459246,2459446.865450202,-71.16,-52.46,-32.15,1.33,1.15,1.18,76.15,Before,True,3.11,2.52
2384,K2-214 b,2021-10-01,2459489.9114330737,2459489.7851229818,2459489.722623536,2459489.8476224635,-59.25,-45.95,-27.68,1.15,1.3,1.85,120.56,Before,True,5.5,1.7
2385,K2-214 b,2021-10-10,2459498.5082204374,2459498.634532174,2459498.572031847,2459498.6970325406,-38.64,-53.24,-57.99,1.5,1.2,1.15,113.6,After,True,2.48,4.73
2386,K2-214 b,2021-10-27,2459515.702172544,2459515.5758570684,2459515.5133549683,2459515.6383592077,-18.84,-36.11,-48.72,1.62,1.23,1.14,101.06,Before,True,1.59,5.02
2387,K2-214 b,2021-11-22,2459541.49397889,2459541.6202991274,2459541.5577945914,2459541.6828036997,-26.21,-39.28,-44.93,1.14,1.22,1.57,86.3,After,True,2.28,2.25
2388,K2-220 b,2021-08-19,2459446.913397425,2459446.7997944723,2459446.737299013,2459446.862289969,-71.96,-53.47,-33.19,1.4,1.22,1.26,76.73,Before,True,2.94,2.6
2389,K2-220 b,2021-09-02,2459460.5957790255,2459460.7093837764,2459460.646887263,2459460.771880326,-65.88,-72.13,-58.65,1.89,1.35,1.21,98.52,After,True,1.69,4.56
2390,K2-216 b,2021-08-03,2459430.7391202236,2459430.8260571905,2459430.763562559,2459430.888551858,-67.57,-47.32,-26.92,1.43,1.19,1.19,70.19,After,True,2.75,2.14
2391,K2-216 b,2021-08-05,2459432.913736324,2459432.826799139,2459432.7643044014,2459432.889293913,-67.06,-46.86,-26.45,1.39,1.18,1.2,94.5,Before,True,2.9,2.11
2392,K2-216 b,2021-08-27,2459454.6601589574,2459454.7470981446,2459454.6846019174,2459454.8095944105,-74.31,-67.18,-48.67,1.53,1.22,1.17,29.94,After,True,2.43,3.75
2393,K2-216 b,2021-08-29,2459456.834831932,2459456.7478924356,2459456.685396039,2459456.810388871,-73.73,-66.37,-47.96,1.48,1.21,1.18,53.48,Before,True,2.58,3.7
2394,K2-216 b,2021-09-09,2459467.708296445,2459467.7952373107,2459467.7327398756,2459467.857734785,-66.06,-49.8,-30.17,1.18,1.2,1.47,161.97,After,True,4.44,2.38
2395,K2-216 b,2021-09-11,2459469.883010493,2459469.7960692807,2459469.7335716495,2459469.858566951,-65.16,-48.99,-29.41,1.18,1.22,1.51,133.88,Before,True,4.59,2.33
2396,K2-216 b,2021-09-20,2459478.58194084,2459478.6688831337,2459478.606384673,2459478.731381633,-51.82,-64.65,-62.17,1.65,1.26,1.17,13.87,After,True,2.13,4.9
2397,K2-216 b,2021-09-22,2459480.7566923955,2459480.6697497386,2459480.6072510704,2459480.7322484455,-51.66,-64.04,-61.25,1.58,1.24,1.17,13.33,Before,True,2.28,4.74
2398,K2-216 b,2021-10-03,2459491.6305687916,2459491.7175130467,2459491.6550131747,2459491.780012958,-58.59,-59.12,-46.66,1.2,1.18,1.39,148.0,After,True,4.15,2.88
2399,K2-216 b,2021-10-05,2459493.8053682265,2459493.7184235915,2459493.6559235016,2459493.7809237214,-58.04,-58.24,-45.78,1.19,1.19,1.43,173.75,Before,True,4.3,2.72
2400,K2-216 b,2021-10-14,2459502.50464698,2459502.5915927878,2459502.5290918015,2459502.6540938118,-25.57,-42.93,-54.82,1.79,1.3,1.17,56.72,After,True,1.84,5.18
2401,K2-216 b,2021-10-16,2459504.6794867143,2459504.5925405356,2459504.5300393356,2459504.6550417743,-25.55,-42.7,-54.26,1.71,1.27,1.17,30.69,Before,True,2.0,5.02
2402,K2-216 b,2021-10-27,2459515.5538040074,2459515.640751751,2459515.5782493716,2459515.7032541707,-36.7,-49.05,-51.57,1.23,1.17,1.33,103.89,After,True,3.15,3.15
2403,K2-216 b,2021-10-29,2459517.728690664,2459517.64174256,2459517.5792399766,2459517.704245183,-36.5,-48.58,-50.86,1.21,1.18,1.36,128.64,Before,True,3.14,2.99
2404,K2-212 b,2021-10-12,2459500.7719495804,2459500.669187967,2459500.6066877157,2459500.73168826,-47.01,-56.86,-53.8,1.3,1.14,1.18,87.52,Before,True,3.25,4.04
2405,K2-212 b,2021-10-22,2459510.567586549,2459510.6703498214,2459510.6078484943,2459510.7328511896,-44.72,-53.43,-50.15,1.19,1.13,1.27,40.06,After,True,3.92,3.36
2406,K2-156 b,2021-05-27,2459362.696794367,2459362.621076698,2459362.558571317,2459362.6835821094,-45.12,-65.53,-85.25,1.08,1.29,1.93,85.2,Before,True,3.55,1.56
2407,K2-156 b,2021-05-28,2459363.510004081,2459363.585721742,2459363.523216331,2459363.6482271864,-33.69,-53.97,-74.39,1.05,1.15,1.51,99.22,After,True,2.7,2.34
2408,K2-156 b,2021-06-05,2459371.6421282846,2459371.566410171,2459371.5039044255,2459371.6289159483,-27.52,-47.61,-68.0,1.05,1.16,1.53,155.62,Before,True,2.24,2.28
2409,K2-156 b,2021-06-19,2459385.4668162763,2459385.5425347416,2459385.480028667,2459385.6050408464,-19.6,-39.41,-59.65,1.06,1.21,1.69,20.33,After,True,1.64,1.94
2410,K2-156 b,2022-01-30,2459610.703908372,2459610.7796132322,2459610.7171183894,2459610.842108111,-47.89,-40.72,-26.41,1.45,1.13,1.05,112.62,After,True,2.52,2.21
2411,K2-156 b,2022-02-07,2459618.834679551,2459618.75897395,2459618.69647854,2459618.8214693973,-50.33,-46.36,-33.46,1.44,1.13,1.05,138.67,Before,True,2.55,2.83
2412,K2-156 b,2022-02-08,2459619.647761056,2459619.7234666767,2459619.660971206,2459619.785962181,-47.68,-50.34,-41.84,1.82,1.25,1.07,127.35,After,True,1.76,3.69
2413,K2-156 b,2022-02-12,2459623.713180516,2459623.7888865746,2459623.7263907413,2459623.851382447,-51.46,-42.29,-26.53,1.19,1.06,1.1,79.71,After,True,3.59,2.18
2414,K2-156 b,2022-02-16,2459627.7786218487,2459627.7029153793,2459627.64041925,2459627.765411543,-46.8,-53.47,-47.98,1.8,1.25,1.07,32.07,Before,True,1.79,4.3
2415,K2-156 b,2022-02-20,2459631.84408622,2459631.7683792626,2459631.705882735,2459631.83087583,-54.92,-48.62,-33.83,1.19,1.06,1.1,24.39,Before,True,3.62,2.78
2416,K2-156 b,2022-02-21,2459632.657181989,2459632.7328889756,2459632.6703923764,2459632.795385613,-53.12,-54.0,-43.16,1.35,1.1,1.06,37.03,After,True,2.84,3.64
2417,K2-156 b,2022-02-25,2459636.7226753505,2459636.7983828494,2459636.7358858273,2459636.860879911,-55.08,-43.42,-26.15,1.08,1.07,1.24,93.47,After,True,4.67,2.12
2418,K2-156 b,2022-03-01,2459640.78819419,2459640.7124862163,2459640.6499888496,2459640.774983622,-52.89,-58.17,-49.87,1.34,1.1,1.06,148.36,Before,True,2.87,4.22
2419,K2-156 b,2022-03-02,2459641.6013011853,2459641.677009201,2459641.614511753,2459641.7395066856,-45.47,-57.19,-56.37,1.64,1.19,1.06,160.87,After,True,2.09,5.08
2420,K2-156 b,2022-03-05,2459644.8537394656,2459644.7780309445,2459644.7155331257,2459644.8405288025,-59.56,-50.27,-33.56,1.07,1.07,1.25,154.75,Before,True,4.71,2.69
2421,K2-156 b,2022-03-06,2459645.6668517143,2459645.7425602763,2459645.6800623764,2459645.8050582167,-59.04,-57.31,-43.77,1.14,1.05,1.13,143.2,After,True,3.92,3.55
2422,K2-156 b,2022-03-10,2459649.732429478,2459649.656720414,2459649.5942221456,2459649.7192187198,-42.52,-57.38,-61.24,1.62,1.19,1.06,96.99,Before,True,2.12,5.65
2423,K2-156 b,2022-03-10,2459649.732429478,2459649.8081386006,2459649.7456402374,2459649.870637,-58.14,-43.77,-25.15,1.06,1.17,1.57,95.21,After,True,5.76,2.02
2424,K2-156 b,2022-03-14,2459653.798034904,2459653.722325273,2459653.6598265395,2459653.784824047,-59.44,-62.48,-50.84,1.14,1.05,1.13,48.47,Before,True,3.96,3.99
2425,K2-156 b,2022-03-15,2459654.611159342,2459654.6868690164,2459654.6243701987,2459654.7493678746,-52.15,-63.19,-59.05,1.27,1.08,1.07,36.54,After,True,3.17,4.78
2426,K2-156 b,2022-03-18,2459657.8636682574,2459657.7879580613,2459657.725458856,2459657.8504573028,-63.61,-50.9,-32.52,1.06,1.18,1.58,10.17,Before,True,5.8,2.16
2427,K2-156 b,2022-03-19,2459658.67679818,2459658.7525084256,2459658.6900091358,2459658.8150077546,-64.99,-59.62,-43.45,1.06,1.09,1.32,20.67,After,True,5.01,2.94
2428,K2-156 b,2022-03-23,2459662.74246517,2459662.6667544083,2459662.6042547417,2459662.7292541154,-49.26,-64.04,-64.87,1.26,1.07,1.07,74.33,Before,True,3.22,4.74
2429,K2-156 b,2022-03-24,2459663.55560202,2459663.6313128285,2459663.568813075,2459663.6938126213,-38.93,-56.9,-67.17,1.49,1.14,1.05,87.84,After,True,2.43,5.52
2430,K2-156 b,2022-03-27,2459666.8081604782,2459666.7324491413,2459666.669948998,2459666.7949493243,-66.08,-65.7,-50.66,1.06,1.09,1.33,130.81,Before,True,5.05,2.9
2431,K2-156 b,2022-03-28,2459667.621302879,2459667.6970142624,2459667.6345140333,2459667.759514532,-59.04,-68.84,-60.41,1.11,1.06,1.17,143.81,After,True,4.27,3.68
2432,K2-156 b,2022-04-01,2459671.687032106,2459671.6113202055,2459671.548819597,2459671.673820853,-34.63,-53.93,-68.57,1.47,1.14,1.05,161.07,Before,True,2.47,5.48
2433,K2-156 b,2022-04-01,2459671.687032106,2459671.7627440654,2459671.700243361,2459671.825244805,-70.41,-60.5,-42.2,1.07,1.23,1.74,159.32,After,True,6.11,1.84
2434,K2-156 b,2022-04-02,2459672.500181447,2459672.5758933984,2459672.5133927013,2459672.638394131,-23.39,-43.46,-61.65,1.87,1.27,1.08,149.62,After,True,1.69,6.26
2435,K2-156 b,2022-04-05,2459675.7527894764,2459675.6770770065,2459675.6145759295,2459675.739578124,-56.0,-70.53,-66.97,1.1,1.06,1.18,112.47,Before,True,4.31,3.64
2436,K2-156 b,2022-04-06,2459676.5659442726,2459676.6416567843,2459676.5791556244,2459676.7041579853,-45.46,-63.75,-72.18,1.2,1.06,1.09,101.13,After,True,3.53,4.42
2437,K2-156 b,2022-04-09,2459679.8185745217,2459679.742861501,2459679.6803599624,2459679.8053630744,-72.43,-67.21,-49.39,1.07,1.24,1.77,64.7,Before,True,6.03,1.8
2438,K2-156 b,2022-04-10,2459680.6317346613,2459680.5560216517,2459680.493520124,2459680.6185232145,-18.61,-38.98,-58.5,1.84,1.26,1.07,54.98,Before,True,1.56,6.22
2439,K2-156 b,2022-04-10,2459680.6317346613,2459680.7074477295,2459680.6449461095,2459680.7699493878,-65.82,-73.42,-60.22,1.05,1.12,1.42,53.15,After,True,5.19,2.58
2440,K2-156 b,2022-04-14,2459684.6975519736,2459684.6218384197,2459684.5593364476,2459684.684340432,-40.89,-60.5,-74.67,1.19,1.06,1.09,8.79,Before,True,3.2,4.37
2441,K2-156 b,2022-04-15,2459685.5107186367,2459685.586432227,2459685.5239301766,2459685.6489343164,-29.55,-49.79,-68.32,1.37,1.1,1.06,14.17,After,True,2.36,5.16
2442,K2-156 b,2022-04-18,2459688.763395479,2459688.687681399,2459688.6251789886,2459688.7501838463,-62.44,-76.36,-67.15,1.05,1.13,1.44,56.41,Before,True,4.83,2.53
2443,K2-156 b,2022-04-19,2459689.5765671683,2459689.6522812843,2459689.5897787996,2459689.7147838087,-51.66,-70.29,-75.45,1.08,1.07,1.23,70.29,After,True,3.99,3.32
2444,K2-156 b,2022-04-23,2459693.6424410357,2459693.5667264634,2459693.504223649,2459693.6292293165,-24.5,-44.93,-64.75,1.35,1.1,1.06,125.45,Before,True,1.99,5.11
2445,K2-156 b,2022-04-27,2459697.7083394635,2459697.632624394,2459697.5701211686,2459697.695127658,-46.65,-66.56,-79.62,1.08,1.07,1.24,171.41,Before,True,3.62,3.26
2446,K2-156 b,2022-04-28,2459698.521521973,2459698.5972370678,2459698.534733775,2459698.6597404005,-35.22,-55.59,-74.49,1.15,1.05,1.13,164.56,After,True,2.78,4.05
2447,K2-156 b,2022-05-02,2459702.5874484344,2459702.6631640024,2459702.600660319,2459702.7256677216,-57.25,-76.26,-76.19,1.05,1.17,1.56,116.42,After,True,4.41,2.2
2448,K2-156 b,2022-05-06,2459706.65339703,2459706.5776810697,2459706.5151771097,2459706.640185069,-29.81,-50.23,-70.32,1.14,1.05,1.13,70.49,Before,True,2.39,3.99
2449,K2-156 b,2022-05-07,2459707.4665892967,2459707.5423052707,2459707.4798012525,2459707.604809327,-18.47,-38.76,-59.17,1.27,1.08,1.07,59.15,After,True,1.55,4.78
2450,K2-156 b,2022-05-10,2459710.719366395,2459710.643650017,2459710.581145707,2459710.706154362,-51.73,-71.89,-82.18,1.06,1.18,1.59,22.04,Before,True,4.01,2.15
2451,K2-156 b,2022-05-11,2459711.5325625204,2459711.6082789106,2459711.5457745483,2459711.67078331,-40.24,-60.66,-79.95,1.06,1.09,1.32,11.54,After,True,3.16,2.93
2452,K2-156 b,2022-05-19,2459719.664564762,2459719.588847672,2459719.5263427766,2459719.651352604,-34.41,-54.79,-75.08,1.06,1.09,1.33,107.96,Before,True,2.74,2.87
2453,K2-156 b,2022-05-20,2459720.4777686885,2459720.553485775,2459720.4909808384,2459720.615990749,-23.09,-43.28,-63.71,1.1,1.06,1.18,121.69,After,True,1.9,3.66
2454,K2-156 b,2022-05-24,2459724.5437979205,2459724.619515341,2459724.5570101286,2459724.6820205846,-44.54,-64.97,-84.55,1.07,1.23,1.76,171.0,After,True,3.5,1.81
2455,K2-158 b,2022-02-06,2459617.668017809,2459617.7957698307,2459617.7332742587,2459617.858265441,-49.05,-39.26,-23.42,1.2,1.06,1.1,147.21,After,True,3.53,1.93
2456,K2-158 b,2022-02-26,2459637.7878570748,2459637.66010134,2459637.5976040256,2459637.722598689,-39.93,-53.51,-56.58,1.95,1.29,1.08,108.38,Before,True,1.58,5.45
2457,K2-158 b,2022-03-08,2459647.848009846,2459647.720251905,2459647.657753516,2459647.782750334,-56.81,-60.42,-49.93,1.18,1.06,1.11,116.92,Before,True,3.68,4.11
2458,K2-158 b,2022-03-18,2459657.908332221,2459657.7805720237,2459657.7180725215,2459657.8430715622,-64.3,-52.83,-34.82,1.06,1.18,1.59,12.34,Before,True,5.78,2.13
2459,K2-244 b,2022-02-10,2459621.613722639,2459621.7435746817,2459621.681079031,2459621.8060703687,-50.44,-49.29,-37.91,1.57,1.18,1.07,103.44,After,True,2.24,3.24
2460,K2-244 b,2022-03-03,2459642.681424123,2459642.811280314,2459642.74878266,2459642.873778006,-55.38,-41.46,-23.18,1.07,1.13,1.43,173.84,After,True,5.24,1.87
2461,K2-244 b,2022-03-24,2459663.749835437,2459663.6199746677,2459663.5574748917,2459663.6824744814,-35.39,-53.94,-66.44,1.67,1.21,1.07,88.1,Before,True,2.03,5.77
2462,K2-244 b,2022-04-14,2459684.8190008914,2459684.6891354104,2459684.6266333624,2459684.751637497,-61.9,-75.03,-66.03,1.07,1.12,1.38,6.05,Before,True,4.81,2.73
2463,K2-159 b,2022-02-18,2459629.930513101,2459629.813158184,2459629.7506615366,2459629.87565487,-50.92,-38.08,-20.55,1.09,1.09,1.27,7.15,Before,True,4.62,1.68
2464,K2-159 b,2022-03-15,2459654.7737761145,2459654.6564165317,2459654.5939174024,2459654.7189157,-43.91,-59.21,-63.12,1.47,1.15,1.07,33.55,Before,True,2.5,5.28
2465,K2-159 b,2022-04-09,2459679.6180802756,2459679.7354448447,2459679.672942986,2459679.7979467385,-71.42,-68.88,-51.69,1.08,1.26,1.81,61.55,After,True,5.85,1.75
2466,K2-159 b,2022-05-04,2459704.4633684494,2459704.5807371573,2459704.5182330953,2459704.6432412583,-30.58,-51.01,-70.97,1.15,1.07,1.16,90.7,After,True,2.45,3.82
2467,K2-162 b,2022-03-11,2459650.6694678054,2459650.78057593,2459650.718077594,2459650.843074306,-61.69,-51.19,-33.78,1.1,1.12,1.36,84.39,After,True,4.77,2.69
2468,K2-162 b,2022-03-30,2459669.5870429035,2459669.698154582,2459669.6356542474,2459669.7606549575,-59.98,-69.64,-60.59,1.15,1.09,1.21,170.9,After,True,4.03,3.58
2469,K2-162 b,2022-04-18,2459688.505224504,2459688.6163396197,2459688.5538373524,2459688.6788419266,-39.87,-59.77,-75.44,1.26,1.1,1.13,54.35,After,True,3.12,4.29
2470,K2-166 b,2021-06-15,2459381.6855292968,2459381.5598059474,2459381.4972999045,2459381.622312021,-25.18,-45.15,-65.48,1.13,1.3,1.87,34.63,Before,True,2.07,1.65
2471,K2-166 b,2022-01-31,2459611.9105539354,2459611.784852809,2459611.722357828,2459611.8473478253,-47.96,-39.98,-25.22,1.58,1.21,1.12,129.28,Before,True,2.24,2.1
2472,K2-166 b,2022-03-15,2459654.543162745,2459654.6688716575,2459654.606372734,2459654.73137062,-47.41,-61.24,-61.87,1.57,1.2,1.12,34.26,After,True,2.28,5.08
2473,K2-166 b,2022-04-01,2459671.5970264175,2459671.72273909,2459671.660238293,2459671.785239927,-66.27,-68.75,-54.32,1.13,1.16,1.42,159.94,After,True,4.69,2.67
2474,K2-166 b,2022-05-05,2459705.7061734004,2459705.580454182,2459705.517950209,2459705.642958194,-30.6,-51.03,-71.03,1.24,1.12,1.19,80.39,Before,True,2.45,3.86
2475,K2-189 b,2021-05-31,2459366.553221393,2459366.6480887993,2459366.585584642,2459366.71059299,-53.92,-74.35,-84.25,1.02,1.14,1.52,118.82,After,True,4.2,2.28
2476,K2-189 b,2021-06-05,2459371.730196984,2459371.6353289513,2459371.57282443,2459371.697833505,-49.69,-70.1,-87.94,1.02,1.14,1.53,171.52,Before,True,3.9,2.26
2477,K2-189 b,2021-06-13,2459379.495714984,2459379.590583699,2459379.5280786795,2459379.653088752,-35.03,-55.21,-75.63,1.01,1.08,1.34,83.74,After,True,2.81,2.81
2478,K2-189 b,2021-06-18,2459384.672759116,2459384.5778899123,2459384.515384622,2459384.6403952367,-30.78,-50.87,-71.25,1.01,1.08,1.35,19.94,Before,True,2.49,2.79
2479,K2-189 b,2022-03-01,2459640.9142526817,2459640.8193984358,2459640.7569030058,2459640.881893903,-53.4,-38.84,-20.37,1.08,1.01,1.09,128.08,Before,True,4.29,1.66
2480,K2-189 b,2022-03-09,2459648.6786529697,2459648.773508087,2459648.7110120268,2459648.8360041855,-61.26,-52.35,-35.58,1.16,1.02,1.04,129.63,After,True,3.71,2.84
2481,K2-189 b,2022-03-14,2459653.854964941,2459653.760109071,2459653.697612573,2459653.8226056076,-63.29,-56.64,-40.38,1.16,1.02,1.04,70.07,Before,True,3.72,3.2
2482,K2-189 b,2022-03-22,2459661.619505978,2459661.7143628695,2459661.651865641,2459661.776860136,-60.94,-66.06,-54.68,1.26,1.05,1.02,38.71,After,True,3.15,4.37
2483,K2-189 b,2022-03-27,2459666.7959178947,2459666.70106017,2459666.6385624497,2459666.7635579286,-59.71,-68.47,-59.18,1.26,1.05,1.02,108.3,Before,True,3.15,4.72
2484,K2-189 b,2022-04-04,2459674.560617125,2459674.6554759876,2459674.592977461,2459674.717974551,-49.26,-66.36,-70.35,1.42,1.11,1.01,146.84,After,True,2.58,5.86
2485,K2-189 b,2022-04-09,2459679.7371388264,2459679.6422790857,2459679.5797800357,2459679.704778172,-46.36,-64.83,-73.23,1.42,1.1,1.01,88.1,Before,True,2.6,5.85
2486,K2-189 b,2022-04-17,2459687.502006143,2459687.596867055,2459687.5343671786,2459687.659366966,-33.33,-53.51,-71.45,1.66,1.19,1.03,18.93,After,True,2.03,6.41
2487,K2-189 b,2022-04-22,2459692.6786404448,2459692.5837786584,2459692.5212782584,2459692.646279093,-29.92,-50.28,-69.46,1.65,1.18,1.03,89.7,Before,True,2.04,6.4
2488,K2-189 b,2022-04-22,2459692.6786404448,2459692.773502321,2459692.711001807,2459692.8360028677,-76.86,-60.83,-40.81,1.04,1.21,1.74,92.35,After,True,6.6,1.85
2489,K2-189 b,2022-04-27,2459697.855319949,2459697.760457207,2459697.697956172,2459697.822958275,-79.56,-65.44,-45.47,1.04,1.22,1.75,158.5,Before,True,6.61,1.83
